SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS,misc,y,dir_y,x,dir_x
SEC 1 WEST,3.158654,3.091096,3.027194,2.96361,2.907182,2.868252,2.830449,2.782245,2.736032,2.702911,2.68505,2.684017,2.692916,2.689541,2.662852,2.629636,2.617388,2.648354,2.723052,2.814804,2.876213,2.891126,2.877414,2.847266,2.806485,2.761264,2.717588,2.674778,2.631999,2.592829,2.560332,2.536206,2.521685,2.516491,2.529755,2.588603,2.719024,2.897151,12.971,10.604,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:39:58 PM,10000,35.5,GPGGA,24124,46.04264955,N,109.1872256,W
SEC 1 WEST,3.203403,3.133306,3.067232,3.003186,2.945874,2.903127,2.862505,2.814307,2.76816,2.73486,2.716823,2.716885,2.725955,2.723603,2.697104,2.662965,2.650189,2.681495,2.757837,2.851978,2.915553,2.931015,2.917387,2.886359,2.844133,2.797584,2.752282,2.708436,2.664433,2.623749,2.590938,2.565915,2.55092,2.545794,2.558855,2.618935,2.751678,2.934104,12.68,10.656,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:40:14 PM,10000,35.7,GPGGA,24141.6,46.04288155,N,109.1872087,W
SEC 1 WEST,3.248539,3.176144,3.107995,3.041006,2.981198,2.938193,2.896451,2.844951,2.796327,2.761284,2.741961,2.741328,2.751162,2.748855,2.720923,2.686101,2.673486,2.7066,2.786554,2.885077,2.951598,2.96813,2.954014,2.922267,2.879177,2.830995,2.784298,2.738708,2.693061,2.651223,2.617182,2.59147,2.576299,2.571187,2.585178,2.647836,2.786425,2.976478,13.217,10.97,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:40:32 PM,10000,35.7,GPGGA,24158.8,46.04310903,N,109.1871918,W
SEC 1 WEST,3.16306,3.105545,3.049129,2.993682,2.942856,2.902612,2.863965,2.816227,2.771333,2.738187,2.720826,2.721335,2.730933,2.727488,2.700482,2.666411,2.653356,2.684349,2.760719,2.854784,2.918211,2.933641,2.920993,2.890327,2.848283,2.801658,2.756587,2.712845,2.668458,2.627801,2.594988,2.570011,2.554746,2.549456,2.563303,2.622785,2.755532,2.937455,13.369,10.271,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:40:49 PM,10000,35.5,GPGGA,24215.6,46.04333075,N,109.1871752,W
SEC 1 WEST,3.137721,3.070117,3.005268,2.942842,2.888055,2.848581,2.810115,2.762964,2.71795,2.684408,2.666415,2.665792,2.674012,2.671084,2.646099,2.612934,2.600002,2.630077,2.703519,2.79337,2.853351,2.867806,2.854529,2.824896,2.784795,2.740254,2.697816,2.656073,2.613687,2.575306,2.543986,2.520162,2.50562,2.500499,2.513188,2.570376,2.698426,2.870888,12.749,10.465,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:41:06 PM,10000,35.6,GPGGA,12612.6,46.03734937,N,109.1871613,W
SEC 1 WEST,3.117458,3.053255,2.991292,2.929987,2.876028,2.837172,2.801272,2.756849,2.712917,2.681635,2.666012,2.666846,2.677691,2.677168,2.652533,2.620396,2.609644,2.641744,2.718011,2.811456,2.873691,2.889435,2.876552,2.847096,2.805641,2.760611,2.716852,2.674268,2.631665,2.592941,2.561112,2.536542,2.52215,2.517521,2.530268,2.588362,2.718156,2.895781,12.607,11.097,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:41:22 PM,10000,35.6,GPGGA,24246,46.04373142,N,109.1871454,W
SEC 1 WEST,3.040981,2.983214,2.929849,2.875897,2.824129,2.786402,2.754246,2.714263,2.67472,2.645633,2.630306,2.631409,2.6411,2.641041,2.618383,2.588361,2.57678,2.606104,2.677539,2.764454,2.823982,2.838883,2.826595,2.798521,2.759881,2.717026,2.675169,2.634786,2.594499,2.557659,2.527675,2.504665,2.490817,2.485558,2.496932,2.550758,2.671404,2.837071,12.958,10.879,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:41:36 PM,10000,35.4,GPGGA,24259.4,46.04390725,N,109.1871324,W
SEC 1 WEST,3.194624,3.129069,3.06749,3.007363,2.953041,2.914573,2.878322,2.831483,2.78687,2.753573,2.73594,2.735363,2.744191,2.74124,2.715727,2.682096,2.669443,2.701175,2.776524,2.86801,2.929555,2.94491,2.931388,2.901531,2.860749,2.814831,2.770543,2.72766,2.685134,2.645462,2.613054,2.588547,2.573874,2.568525,2.581645,2.640842,2.771728,2.951996,12.935,10.929,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:41:50 PM,10000,35.5,GPGGA,24347.6,46.0436431,N,109.1869962,W
SEC 1 WEST,3.12559,3.06215,3.0024,2.943431,2.891498,2.855225,2.817491,2.770497,2.726995,2.695458,2.679134,2.679768,2.690429,2.689081,2.663562,2.631161,2.619987,2.65223,2.728064,2.820117,2.882379,2.897823,2.884113,2.853768,2.813211,2.768175,2.723976,2.681381,2.638905,2.598984,2.567039,2.543241,2.52839,2.523204,2.536386,2.594829,2.725024,2.903532,12.023,10.992,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:42:38 PM,10000,35.8,GPGGA,24401,46.0434875,N,109.187008,W
SEC 1 WEST,3.138412,3.077057,3.019764,2.961868,2.907708,2.869318,2.835,2.791911,2.750433,2.720166,2.705503,2.708177,2.720294,2.72072,2.697114,2.665214,2.653937,2.686515,2.764177,2.859357,2.924297,2.940393,2.927685,2.897416,2.855614,2.809196,2.764777,2.721714,2.678128,2.638633,2.606547,2.582211,2.567015,2.56145,2.574392,2.632163,2.761883,2.941057,12.93,10.854,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:42:51 PM,10000,35.6,GPGGA,12738.2,46.03769182,N,109.1859784,W
SEC 1 WEST,3.124178,3.058212,2.996656,2.9373,2.885184,2.848534,2.812118,2.766477,2.724002,2.695614,2.683741,2.689627,2.706522,2.711246,2.688648,2.657243,2.648635,2.688308,2.775342,2.87987,2.949103,2.966762,2.95156,2.917936,2.873954,2.826149,2.779524,2.735349,2.690975,2.65,2.616482,2.591517,2.576201,2.570782,2.584098,2.646005,2.782927,2.972764,9.7625,11.613,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:43:12 PM,10000,35.8,GPGGA,24446,46.04296647,N,109.1870463,W
SEC 1 WEST,3.252385,3.180954,3.113773,3.049257,2.992655,2.950668,2.908809,2.85842,2.812613,2.780165,2.765368,2.76911,2.784108,2.786924,2.761692,2.727187,2.716269,2.754666,2.842496,2.949821,3.022158,3.039726,3.023742,2.989593,2.943629,2.893366,2.845037,2.798923,2.752569,2.7092,2.674423,2.647886,2.631135,2.625039,2.638996,2.702257,2.843121,3.038872,10.766,11.356,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:43:36 PM,10000,36,GPGGA,24510,46.04268542,N,109.1870672,W
SEC 1 WEST,3.211164,3.140467,3.074258,3.010382,2.954127,2.913231,2.873961,2.826159,2.781773,2.749758,2.736149,2.74129,2.756929,2.759516,2.735638,2.702115,2.691731,2.729541,2.81726,2.923594,2.995509,3.013411,2.998368,2.964595,2.918999,2.86946,2.821651,2.775617,2.730131,2.687745,2.652967,2.627043,2.610442,2.605012,2.618374,2.680536,2.819862,3.013725,10.794,10.665,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:44:00 PM,10000,35.5,GPGGA,24534.4,46.04239088,N,109.1870891,W
SEC 1 WEST,3.186171,3.117844,3.054408,2.993507,2.937929,2.897448,2.858966,2.81304,2.770611,2.740134,2.726248,2.730262,2.745123,2.747614,2.725116,2.693664,2.683849,2.721127,2.805867,2.907573,2.975579,2.992552,2.976967,2.942855,2.89819,2.850177,2.803936,2.758937,2.714911,2.674525,2.641557,2.615928,2.600883,2.595317,2.608579,2.66872,2.804347,2.992059,9.8103,11.1,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:44:25 PM,10000,35.5,GPGGA,24558.2,46.04210225,N,109.1871105,W
SEC 1 WEST,3.145967,3.07898,3.017184,2.956919,2.902062,2.861459,2.823529,2.778251,2.736498,2.706568,2.692645,2.697494,2.712695,2.715577,2.692757,2.661087,2.650276,2.685716,2.770165,2.87277,2.942199,2.959997,2.945468,2.912019,2.868233,2.820503,2.773943,2.72972,2.685833,2.645079,2.6116,2.586034,2.569933,2.564132,2.57698,2.636412,2.770023,2.954567,10.163,10.619,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:44:49 PM,10000,36.1,GPGGA,12850.2,46.03838277,N,109.1861545,W
SEC 1 WEST,3.20514,3.13634,3.07319,3.010924,2.953185,2.910027,2.870451,2.824013,2.77979,2.747967,2.731599,2.73384,2.746065,2.747135,2.722827,2.689518,2.67734,2.711226,2.792662,2.892247,2.960037,2.977175,2.962053,2.929158,2.885164,2.836854,2.790912,2.745941,2.70139,2.660565,2.62732,2.601522,2.58538,2.579672,2.592343,2.651149,2.783613,2.967324,10.869,10.97,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:45:11 PM,10000,35.5,GPGGA,24642.6,46.04155932,N,109.1871507,W
SEC 1 WEST,3.119338,3.055356,2.992621,2.931043,2.878851,2.846309,2.812281,2.765064,2.720123,2.688779,2.673511,2.675877,2.687801,2.6881,2.664262,2.632497,2.6224,2.656435,2.735368,2.830749,2.893906,2.908526,2.894514,2.863795,2.822481,2.777915,2.735229,2.693603,2.651693,2.61284,2.580954,2.556797,2.541876,2.53678,2.54992,2.60825,2.737427,2.914436,11.792,10.84,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:45:33 PM,10000,35.4,GPGGA,24705,46.04128767,N,109.1871708,W
SEC 1 WEST,3.200905,3.130866,3.065543,3.00246,2.947013,2.906113,2.868729,2.821326,2.776946,2.745534,2.732859,2.738688,2.755476,2.759439,2.736731,2.704097,2.693681,2.732294,2.821526,2.929623,3.002717,3.021221,3.006237,2.972352,2.927067,2.877414,2.829429,2.784074,2.738401,2.696948,2.662628,2.635894,2.620226,2.61432,2.627244,2.688751,2.828594,3.022144,10.604,10.645,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:45:55 PM,10000,35.4,GPGGA,24727.6,46.04101428,N,109.1871911,W
SEC 1 WEST,3.290833,3.216211,3.145813,3.07848,3.018723,2.976,2.934415,2.884237,2.837285,2.804771,2.789276,2.794861,2.811572,2.815911,2.791337,2.757409,2.746119,2.786071,2.878131,2.990969,3.067449,3.086476,3.070049,3.03378,2.985536,2.932893,2.883205,2.835679,2.788121,2.743982,2.70818,2.680748,2.663435,2.657108,2.671307,2.734893,2.878496,3.079644,10.096,11.258,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:46:18 PM,10000,35,GPGGA,24752.6,46.04071158,N,109.1872135,W
SEC 1 WEST,3.25856,3.190109,3.125121,3.062557,3.007145,2.967803,2.930653,2.883639,2.839797,2.808774,2.794818,2.79901,2.813851,2.816504,2.794032,2.761701,2.751455,2.788482,2.873686,2.977218,3.047282,3.065303,3.049869,3.015743,2.971131,2.922611,2.876208,2.830959,2.786303,2.744894,2.711376,2.685264,2.669154,2.663385,2.676457,2.735968,2.870814,3.059952,9.7857,11,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:46:43 PM,10000,34.8,GPGGA,13210,46.03891842,N,109.1859763,W
SEC 1 WEST,3.292564,3.218472,3.148274,3.080052,3.021022,2.979407,2.938606,2.886611,2.838467,2.804514,2.78831,2.790893,2.804711,2.805503,2.779692,2.744794,2.73353,2.77182,2.859517,2.966295,3.038139,3.055242,3.038891,3.003304,2.956993,2.906271,2.857677,2.810766,2.764059,2.72078,2.685368,2.658494,2.641975,2.636127,2.650121,2.714259,2.856623,3.054411,10.545,11.03,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:47:11 PM,10000,34.5,GPGGA,24858.2,46.03991302,N,109.1872727,W
SEC 1 WEST,3.294678,3.219273,3.148516,3.078928,3.016581,2.973551,2.932453,2.880985,2.832842,2.797973,2.780626,2.782486,2.79516,2.795361,2.769051,2.734589,2.723539,2.761062,2.848403,2.954904,3.02581,3.042194,3.025106,2.989701,2.942668,2.891714,2.84298,2.796506,2.749646,2.706234,2.671299,2.64443,2.627855,2.622139,2.636349,2.700129,2.841339,3.038648,10.846,10.936,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:47:49 PM,10000,34.5,GPGGA,24930.8,46.03951348,N,109.1873025,W
SEC 1 WEST,3.199009,3.128981,3.063829,3.000571,2.945686,2.904928,2.863907,2.815191,2.770415,2.738947,2.724127,2.728676,2.743047,2.744953,2.720206,2.686853,2.676865,2.715114,2.801303,2.904636,2.97438,2.991105,2.975151,2.941542,2.897283,2.848303,2.801139,2.756142,2.710712,2.669139,2.634655,2.609174,2.593262,2.588131,2.602746,2.665315,2.804986,2.996702,11.023,11.034,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:48:21 PM,10000,34.5,GPGGA,25003.2,46.03911497,N,109.1873317,W
SEC 1 WEST,3.369314,3.296466,3.228663,3.165364,3.108895,3.06352,3.019554,2.969269,2.924059,2.891591,2.878923,2.885599,2.902876,2.908137,2.884352,2.850284,2.840378,2.882949,2.977107,3.088571,3.162181,3.178901,3.160806,3.123751,3.076158,3.02492,2.975465,2.928501,2.881859,2.837675,2.801753,2.774197,2.756904,2.750977,2.765634,2.829869,2.973817,3.172185,8.6471,11.176,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:48:54 PM,10000,34.7,GPGGA,25025.4,46.03884448,N,109.1873517,W
SEC 1 WEST,3.380282,3.305204,3.233826,3.164134,3.103229,3.060977,3.019738,2.967905,2.919528,2.886328,2.872913,2.881248,2.900968,2.906951,2.882214,2.847439,2.838077,2.883821,2.983917,3.103497,3.184235,3.204147,3.186913,3.148863,3.099059,3.044042,2.992477,2.942817,2.892758,2.846308,2.809093,2.780775,2.763163,2.756789,2.77243,2.841478,2.994471,3.208387,9.8058,11.566,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:49:16 PM,10000,34.6,GPGGA,13356.8,46.03796977,N,109.1855811,W
SEC 1 WEST,3.323956,3.250641,3.182911,3.117804,3.060663,3.01922,2.979411,2.930533,2.88572,2.855474,2.844807,2.855258,2.87651,2.88469,2.862875,2.829373,2.820909,2.866702,2.967313,3.087744,3.167544,3.187509,3.170053,3.131637,3.082438,3.028484,2.978034,2.929613,2.881431,2.836151,2.799905,2.771722,2.754205,2.748166,2.762697,2.829821,2.979876,3.188762,8.1764,11.238,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:49:38 PM,10000,34.9,GPGGA,25108.6,46.03832038,N,109.1873907,W
SEC 1 WEST,3.181152,3.11181,3.046884,2.982163,2.924889,2.883371,2.843702,2.795164,2.749019,2.714457,2.695069,2.693418,2.701025,2.696724,2.670281,2.637416,2.624966,2.655312,2.729295,2.819809,2.880659,2.895197,2.882012,2.851973,2.811341,2.765946,2.722748,2.680556,2.637557,2.598315,2.566846,2.542565,2.527957,2.523636,2.53727,2.595668,2.725598,2.902755,13.407,10.637,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:49:59 PM,10000,35,GPGGA,25129.4,46.0380689,N,109.1874095,W
SEC 1 WEST,3.194066,3.124225,3.058559,2.993634,2.938035,2.899501,2.859334,2.809852,2.762954,2.729463,2.711766,2.711535,2.721071,2.718451,2.692413,2.658731,2.647214,2.680001,2.756294,2.849327,2.911864,2.927247,2.914012,2.884672,2.844292,2.798779,2.754819,2.712171,2.668964,2.628643,2.595946,2.572064,2.557943,2.553272,2.566955,2.627785,2.760593,2.941637,13.85,11.079,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:50:20 PM,10000,34.8,GPGGA,25150.8,46.03781112,N,109.1874284,W
SEC 1 WEST,3.314621,3.239604,3.168876,3.099797,3.038868,2.99364,2.949977,2.89726,2.847617,2.811275,2.790873,2.789181,2.797269,2.793454,2.764618,2.728466,2.715231,2.747726,2.825946,2.922122,2.986718,3.002117,2.987514,2.955599,2.912459,2.864239,2.817794,2.772835,2.727202,2.685118,2.650724,2.625356,2.610167,2.605025,2.619127,2.681809,2.820554,3.008897,12.985,10.968,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:50:41 PM,10000,34.7,GPGGA,25222,46.03742763,N,109.1874524,W
SEC 1 WEST,3.283508,3.209559,3.140556,3.073374,3.013015,2.967982,2.926914,2.876365,2.828898,2.792114,2.772275,2.770356,2.777823,2.772723,2.744864,2.71051,2.69737,2.727962,2.803033,2.895851,2.957902,2.971309,2.957134,2.926781,2.88387,2.837019,2.7928,2.748935,2.704359,2.662405,2.629931,2.605052,2.589855,2.584925,2.598884,2.658433,2.791265,2.974063,14.497,10.315,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:51:12 PM,10000,34.9,GPGGA,13718.8,46.0381369,N,109.1863326,W
SEC 1 WEST,3.27433,3.202207,3.134502,3.067744,3.007546,2.964673,2.923621,2.873827,2.826833,2.791618,2.77262,2.772223,2.781658,2.777739,2.750716,2.716587,2.704696,2.736894,2.814931,2.910414,2.974908,2.989993,2.975904,2.945456,2.902642,2.855098,2.809414,2.765172,2.720241,2.678926,2.645965,2.620271,2.605294,2.600915,2.614757,2.676165,2.812026,2.998328,14.137,10.547,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:52:13 PM,10000,34.9,GPGGA,25405.8,46.03844557,N,109.1872284,W
SEC 1 WEST,3.375921,3.295653,3.220313,3.147321,3.081192,3.031245,2.985173,2.929834,2.878007,2.839279,2.817566,2.8154,2.823995,2.818942,2.789065,2.752168,2.738435,2.7722,2.854761,2.955321,3.022977,3.037557,3.02152,2.988179,2.942585,2.8919,2.842952,2.795852,2.748268,2.704181,2.669023,2.642534,2.626678,2.62167,2.637005,2.701712,2.845434,3.042973,14.167,10.622,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:52:56 PM,10000,34.8,GPGGA,25506.8,46.03919048,N,109.1871733,W
SEC 1 WEST,3.434544,3.361884,3.292981,3.227308,3.170557,3.13216,3.091792,3.040389,2.993793,2.96248,2.950067,2.957637,2.976384,2.981967,2.958759,2.92559,2.917634,2.963357,3.061878,3.178349,3.254435,3.270534,3.251211,3.212292,3.162947,3.109473,3.059021,3.01105,2.962774,2.917258,2.880688,2.853194,2.835686,2.829055,2.843973,2.911273,3.060575,3.267407,9.617,11.581,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:53:57 PM,10000,35.2,GPGGA,25601.6,46.03986125,N,109.1871236,W
SEC 1 WEST,3.3016,3.225564,3.154613,3.086923,3.026223,2.97902,2.934285,2.882412,2.83469,2.799841,2.783175,2.786114,2.799981,2.800512,2.77344,2.738211,2.726666,2.765117,2.854647,2.96335,3.035605,3.052859,3.036384,3.000947,2.953518,2.901647,2.852479,2.804782,2.757064,2.713036,2.677092,2.650061,2.633649,2.628051,2.642734,2.708327,2.85326,3.054411,11.296,10.812,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:54:52 PM,10000,34.9,GPGGA,25639,46.04034345,N,109.187088,W
SEC 1 WEST,3.190951,3.118889,3.050076,2.983995,2.926616,2.886466,2.845081,2.795131,2.748656,2.715712,2.699418,2.701813,2.714958,2.715744,2.69019,2.656512,2.645936,2.682595,2.767427,2.870956,2.939894,2.956285,2.940207,2.90625,2.86161,2.813025,2.766126,2.721197,2.676163,2.634463,2.600599,2.574673,2.559125,2.554038,2.567658,2.629972,2.769649,2.961998,10.69,10.896,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:55:29 PM,10000,34.6,GPGGA,14535.8,46.03756837,N,109.18809,W
SEC 1 WEST,3.177566,3.107935,3.041523,2.977147,2.921705,2.883219,2.846233,2.797491,2.751887,2.719419,2.703304,2.706224,2.718556,2.717957,2.692723,2.660272,2.649521,2.685005,2.766876,2.866179,2.932796,2.948701,2.934209,2.90287,2.859254,2.811905,2.766292,2.722531,2.67885,2.637586,2.604608,2.579883,2.565224,2.559762,2.573936,2.636055,2.772239,2.960082,12.83,10.682,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:55:52 PM,10000,35,GPGGA,25720.4,46.04089417,N,109.187047,W
SEC 1 WEST,3.255766,3.184351,3.117411,3.052132,2.993077,2.950932,2.910837,2.86205,2.816629,2.783445,2.767343,2.770377,2.783486,2.784831,2.759208,2.725688,2.713372,2.748469,2.833183,2.937731,3.00711,3.024559,3.010189,2.976202,2.931522,2.882615,2.83598,2.791101,2.74534,2.703023,2.669436,2.644329,2.628212,2.62287,2.63677,2.699223,2.838293,3.030454,10.823,10.579,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:56:11 PM,10000,34.9,GPGGA,25739.2,46.04114262,N,109.1870287,W
SEC 1 WEST,3.238107,3.167369,3.100379,3.036069,2.977697,2.935227,2.89626,2.849414,2.805321,2.773781,2.759017,2.763478,2.779233,2.783192,2.759625,2.726347,2.715333,2.75267,2.840446,2.948594,3.02258,3.041486,3.025829,2.990666,2.94517,2.894732,2.846331,2.800855,2.754866,2.712981,2.678032,2.651524,2.634991,2.628731,2.642289,2.70344,2.842007,3.037977,9.6287,11.007,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:56:29 PM,10000,35.2,GPGGA,25759.6,46.04141045,N,109.1870088,W
SEC 1 WEST,3.279696,3.209677,3.143248,3.078536,3.021856,2.980412,2.940197,2.890839,2.844265,2.810688,2.794525,2.796449,2.809157,2.810637,2.78598,2.751651,2.739639,2.775363,2.859585,2.961742,3.03099,3.047616,3.032008,2.997432,2.953284,2.904842,2.858708,2.814182,2.77,2.728693,2.695321,2.669072,2.653342,2.647611,2.661338,2.722228,2.858528,3.048197,9.454,11.032,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:56:50 PM,10000,35.2,GPGGA,25828.8,46.04179552,N,109.1869803,W
SEC 1 WEST,3.201362,3.130252,3.065281,3.001238,2.944344,2.902392,2.862736,2.814441,2.76932,2.737148,2.722592,2.727531,2.742539,2.745048,2.720496,2.687922,2.67695,2.714408,2.801741,2.908212,2.979433,2.996657,2.980694,2.946305,2.901063,2.851512,2.804436,2.75933,2.714487,2.672101,2.637525,2.611827,2.595597,2.589791,2.603283,2.665695,2.804303,2.995486,10.592,10.364,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:57:19 PM,10000,35.1,GPGGA,14740.6,46.03911148,N,109.188106,W
SEC 1 WEST,3.199363,3.129285,3.063218,2.998037,2.941717,2.903877,2.865262,2.814735,2.768307,2.735748,2.720723,2.723554,2.737194,2.738542,2.713549,2.679353,2.668674,2.705338,2.790836,2.893735,2.962245,2.979041,2.963892,2.930651,2.886273,2.83835,2.792172,2.747758,2.703177,2.66161,2.627994,2.602502,2.586439,2.580623,2.595164,2.657599,2.796362,2.987265,10.387,11.144,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:57:46 PM,10000,35.4,GPGGA,25918.8,46.04242963,N,109.1869333,W
SEC 1 WEST,3.201046,3.13245,3.065844,3.001345,2.946266,2.909,2.871765,2.823796,2.778905,2.746661,2.731945,2.736231,2.75071,2.75213,2.728533,2.696408,2.685655,2.722714,2.808627,2.912856,2.982665,3.000113,2.985175,2.951763,2.907241,2.859468,2.812844,2.768467,2.724223,2.68249,2.649053,2.623053,2.607239,2.601795,2.615514,2.678193,2.816581,3.008845,10.795,10.491,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:58:09 PM,10000,35,GPGGA,25952.8,46.04275685,N,109.1869092,W
SEC 1 WEST,3.278161,3.20709,3.139982,3.074044,3.016857,2.978314,2.94025,2.891617,2.845747,2.813587,2.798859,2.802595,2.816988,2.819477,2.79506,2.762248,2.752631,2.789838,2.876542,2.98141,3.05219,3.068928,3.052595,3.01789,2.972303,2.922554,2.875963,2.831281,2.7856,2.743567,2.710233,2.684011,2.66752,2.662133,2.675973,2.737623,2.875776,3.068069,9.9281,11.094,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:58:43 PM,10000,35.2,GPGGA,30024.2,46.04306008,N,109.1868866,W
SEC 1 WEST,3.373972,3.29704,3.224439,3.153808,3.089829,3.044778,3.002004,2.949449,2.900501,2.865543,2.847955,2.85158,2.86667,2.869402,2.842563,2.806077,2.794154,2.833285,2.925162,3.038329,3.11501,3.133299,3.116731,3.079606,3.030977,2.97807,2.927244,2.87856,2.830211,2.784859,2.747946,2.720083,2.702567,2.696297,2.711061,2.776466,2.923916,3.129233,10.093,11.261,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:59:15 PM,10000,35.1,GPGGA,30052.2,46.04335827,N,109.1868644,W
SEC 1 WEST,3.238549,3.16871,3.101343,3.03774,2.983988,2.944962,2.905046,2.856408,2.811839,2.780638,2.767666,2.773236,2.789486,2.792426,2.768936,2.736637,2.727304,2.767378,2.856715,2.964216,3.034925,3.051596,3.035527,3.000885,2.954989,2.905427,2.858403,2.812984,2.7676,2.725566,2.691159,2.665191,2.649506,2.6443,2.658592,2.722312,2.863871,3.060245,10.722,10.885,1.08,-2,1,0.2,Wheat16H,14/08/2019,8:59:43 PM,10000,35.3,GPGGA,15003.2,46.0409107,N,109.1879725,W
SEC 1 WEST,3.135346,3.06921,3.007444,2.94702,2.891351,2.851264,2.814155,2.769176,2.725734,2.694169,2.678106,2.679606,2.690654,2.690381,2.666709,2.633692,2.622855,2.656008,2.73461,2.828747,2.892603,2.908587,2.894378,2.863589,2.821733,2.775358,2.730724,2.687881,2.644939,2.60509,2.573418,2.54881,2.534238,2.529088,2.542037,2.600696,2.732365,2.913513,11.632,11.204,1.08,-2,1,0.2,Wheat16H,14/08/2019,9:00:04 PM,10000,35.3,GPGGA,30131.4,46.04385582,N,109.1868277,W
SEC 1 WEST,3.122041,3.058354,2.99752,2.938033,2.885517,2.845869,2.809158,2.763738,2.71987,2.687833,2.670649,2.670847,2.679585,2.677356,2.652206,2.619486,2.607317,2.638054,2.711945,2.800824,2.861063,2.875772,2.864,2.834755,2.795754,2.751385,2.708912,2.666726,2.625568,2.58674,2.555123,2.531407,2.517216,2.512801,2.525486,2.583338,2.711774,2.887101,13.373,10.93,1.08,-2,1,0.2,Wheat16H,14/08/2019,9:00:22 PM,10000,35.3,GPGGA,30227.6,46.04361298,N,109.1866898,W
SEC 1 WEST,3.356534,3.280832,3.210131,3.141401,3.078437,3.030938,2.987398,2.935457,2.886096,2.849719,2.829907,2.829103,2.839117,2.836188,2.807258,2.770505,2.756415,2.789906,2.871944,2.973387,3.042386,3.059213,3.043939,3.010779,2.964785,2.913261,2.863726,2.816025,2.768029,2.723861,2.6884,2.661647,2.645209,2.63947,2.653416,2.717494,2.860012,3.056618,13.205,10.942,1.08,-2,1,0.2,Wheat16H,14/08/2019,9:01:18 PM,10000,35.1,GPGGA,30249.2,46.04336557,N,109.1867082,W
SEC 1 WEST,3.214607,3.147233,3.082712,3.019559,2.964581,2.925701,2.886662,2.837652,2.792696,2.760283,2.744036,2.745137,2.756701,2.756164,2.730151,2.697035,2.686541,2.721848,2.801817,2.898536,2.96289,2.978515,2.964121,2.932937,2.89024,2.842922,2.797104,2.752651,2.708479,2.667495,2.634492,2.609467,2.594645,2.589787,2.603981,2.665734,2.803603,2.991556,12.502,11.505,1.08,-2,1,0.2,Wheat16H,14/08/2019,9:01:40 PM,10000,35.2,GPGGA,30313.8,46.04308372,N,109.1867288,W
